Wilayah,Provinsi,Kabupaten/Kota,Nama Wisata,Rating,Reviews,Jenis Wisata,Latitude,Longitude
Sulawesi,Sulawesi Utara,Bitung,Batuangus Beach,4.6,429,Air,1.5106737,125.2452175
Sulawesi,Sulawesi Utara,Bitung,Patung Cakalang Bitung,4.5,503,Monumen,1.4451955,125.176058
Sulawesi,Sulawesi Utara,Bitung,GMIM Pniel Manembo-Nembo,4.6,58,Religi,1.429096,125.1229628
Sulawesi,Sulawesi Utara,Bitung,Taman Wisata Alam Batu Angus,4.5,52,Taman,1.5053785,125.2401284
Sulawesi,Sulawesi Utara,Bitung,Taman Margasatwa Tandurusa,3.5,70,Taman,1.4550322,125.2119796
Sulawesi,Sulawesi Utara,Bitung,Pantai RCTI,3.9,78,Air,1.3956792,125.1109113
Sulawesi,Sulawesi Utara,Bitung,Air Terjun Parom,4.3,77,Air,1.46085,125.119327
Sulawesi,Sulawesi Utara,Bitung,Tangkoko National Park,4.4,121,Taman,1.5593618,125.1634279
Sulawesi,Sulawesi Utara,Bitung,Kolam Renang Alami Water Blessing danowudu,4.5,146,Air,1.4741581,125.128796
Sulawesi,Sulawesi Utara,Bitung,Pantai Tanjung Merah,4,192,Air,1.4016946,125.1183839
Sulawesi,Sulawesi Utara,Bitung,Pantai Kambahu,4.3,52,Air,1.4920649,125.2359228
Sulawesi,Sulawesi Utara,Bitung,Kasawari Beach,4.4,210,Air,1.4927429,125.2358288
Sulawesi,Sulawesi Utara,Bitung,Sari beach Manembo-nembo,4,68,Air,1.4194143,125.1228873
Sulawesi,Sulawesi Utara,Bitung,Sie Fan You,4.3,225,Air,1.4388712,125.1229543
Sulawesi,Sulawesi Utara,Bitung,Kolam Renang Mutiara Sagerat,4.2,213,Air,1.4289784,125.1086336
Sulawesi,Sulawesi Utara,Bitung,Kolam Renang Waterplay Bless,4,119,Air,1.4459162,125.1317306
Sulawesi,Sulawesi Utara,Bitung,Masjid Jami Annur,4.5,65,Religi,1.4346542,125.1296461
Sulawesi,Sulawesi Utara,Bitung,Statue of Jesus the Redeemer,4.6,182,Religi,1.4073597,125.204168
Sulawesi,Sulawesi Utara,Bitung,BLESSING HILL KOTA BITUNG,4.6,33,Bukit,1.4682315,125.1406293
Sulawesi,Sulawesi Utara,Bitung,Batuangus,4.6,85,Air,1.5183333,125.1827778
Sulawesi,Sulawesi Utara,Bitung,Mount Tongkoko,4.4,33,Bukit,1.4977778,125.1730556
Sulawesi,Sulawesi Utara,Bitung,Yulita Hills Bitung,4.3,79,Bukit,1.4563296,125.1754456
Sulawesi,Sulawesi Utara,Bitung,Pantai Batu Putih Tangkoko (Basecamp,4.6,25,Air,1.5678164,125.1667954
Sulawesi,Sulawesi Utara,Bitung,Monument Dotulong,4.4,13,Monumen,1.4453189,125.1745072
Sulawesi,Sulawesi Utara,Bitung,Monumen Titik 0 Trans Sulawesi,4.6,147,Monumen,1.4475271,125.2063195
Sulawesi,Sulawesi Utara,Kotamobagu,TAMAN KOTA KOTAMOBAGU,3.9,272,Taman,0.7409711,124.311608
Sulawesi,Sulawesi Utara,Kotamobagu,Patung Bogani,4.6,452,Monumen,0.7399915,124.3177482
Sulawesi,Sulawesi Utara,Kotamobagu,Taman Marlina,4.1,40,Taman,0.7371131,124.2770682
Sulawesi,Sulawesi Utara,Kotamobagu,Puncak Ilongkow,4.5,31,Bukit,0.7417549,124.3246955
Sulawesi,Sulawesi Utara,Kotamobagu,Gelora ambang,3.7,88,Taman,0.7458107,124.3183333
Sulawesi,Sulawesi Utara,Kotamobagu,Puncak Passi,4.1,27,Bukit,0.7503637,124.3019446
Sulawesi,Sulawesi Utara,Kotamobagu,BANYU ANGET SWIMMINGPOOL,4.6,24,Air,0.7217103,124.317461
Sulawesi,Sulawesi Utara,Kotamobagu,Lapangan Pontodon,4,79,Taman,0.7597054,124.3181274
Sulawesi,Sulawesi Utara,Kotamobagu,Rabbani waterpark,4.4,14,Air,0.7370384,124.3377248
Sulawesi,Sulawesi Utara,Kotamobagu,KOLAM RENANG ARTABANYU,4.2,62,Air,0.727395,124.328294
Sulawesi,Sulawesi Utara,Kotamobagu,Gelora Ambang Swimming Pool,3.7,30,Air,0.7448439,124.317132
Sulawesi,Sulawesi Utara,Kotamobagu,PAKDE Park & Swimming Pool,4,17,Air,0.7188658,124.2799301
Sulawesi,Sulawesi Utara,Kotamobagu,Tugu binarundak,4.3,34,Monumen,0.7177478,124.3218427
Sulawesi,Sulawesi Utara,Kotamobagu,Lapangan Kotamobagu,4.3,173,Taman,0.7433218,124.3135814
Sulawesi,Sulawesi Utara,Kotamobagu,Masjid Agung Baitul Makmur Kotamobagu,4.8,224,Religi,0.7419534,124.311493
Sulawesi,Sulawesi Utara,Kotamobagu,Pura Jagadnatha Kotamobagu,4.6,17,Religi,0.7288787,124.3044878
Sulawesi,Sulawesi Utara,Kotamobagu,Masjid Al Huda,4.8,9,Religi,0.7173032,124.321687
Sulawesi,Sulawesi Utara,Kotamobagu,Makam Raja Tadohe,5,6,Monumen,0.7529649,124.3272328
Sulawesi,Sulawesi Utara,Kota Manado,Pantai Serena,4,99,Air,1.4599273,125.2333494
Sulawesi,Sulawesi Utara,Kota Manado,UPTD Museum Negeri Propinsi Sulawesi Utara,4.2,177,Monumen,1.4882647,124.844635
Sulawesi,Sulawesi Utara,Kota Manado,BUKIT DOA MERAS,4.2,6,Bukit,1.5617816,124.8315968
Sulawesi,Sulawesi Utara,Kota Manado,Air Terjun Kima Atas,4,102,Air,1.5567479,124.897046
Sulawesi,Sulawesi Utara,Kota Manado,CitraLand WaterPark Manado,4.5,976,Air,1.4416774,124.8471904
Sulawesi,Sulawesi Utara,Kota Manado,Golden Lake WaterPark,4.1,146,Air,1.4575557,124.8570788
Sulawesi,Sulawesi Utara,Kota Manado,KONI Swimming Pool,3.2,96,Air,1.4708557,124.8361483
Sulawesi,Sulawesi Utara,Kota Manado,WAIKI Kalasey - Sulut,4.9,13,Air,1.4421665,124.7728735
Sulawesi,Sulawesi Utara,Kota Manado,Glorious Rahvana Park,4.4,503,Taman,1.5012202,124.8685985
Sulawesi,Sulawesi Utara,Kota Manado,Zero Point,4.4,3855,Monumen,1.4907186,124.8391432
Sulawesi,Sulawesi Utara,Kota Manado,Taman Hutan Raya Gunung Tumpa H. V. Worang,4.5,350,Taman,1.5628181,124.833402
Sulawesi,Sulawesi Utara,Kota Manado,Pantai Malalayang,4.4,1446,Air,1.460275,124.7916793
Sulawesi,Sulawesi Utara,Kota Manado,God Bless Park,4.5,1491,Taman,1.4673016,124.8290758
Sulawesi,Sulawesi Utara,Kota Manado,Taman Sindulang,4.4,144,Taman,1.5004299,124.843483
Sulawesi,Sulawesi Utara,Kota Manado,Mercusuar Kota Manado,4.4,60,Taman,1.4919639,124.8421175
Sulawesi,Sulawesi Utara,Kota Manado,Bunaken National Marine Park,4.6,2913,Air,1.6193013,124.766174
Sulawesi,Sulawesi Utara,Kota Manado,Ban Hing Kiong Temple Manado,4.6,650,Religi,1.4940102,124.8447537
Sulawesi,Sulawesi Utara,Kota Manado,Museum Perjuangan Rakyat Sulut,3.9,20,Monumen,1.490243,124.8391792
Sulawesi,Sulawesi Utara,Kota Manado,Statue of Dr. Sam Ratulangi,4.6,238,Monumen,1.4619939,124.8387394
Sulawesi,Sulawesi Utara,Kota Manado,Monumen Lilin,4.3,93,Monumen,1.49447,124.8381266
Sulawesi,Sulawesi Utara,Kota Manado,Monumen HV. Worang,4.4,190,Monumen,1.5678582,124.8343628
Sulawesi,Sulawesi Utara,Kota Manado,Yesus Memberkati Statue,4.7,3008,Monumen,1.4379884,124.847646
Sulawesi,Sulawesi Utara,Kota Manado,The Landing of Worang's Batallion Memorial,4.4,52,Monumen,1.4921369,124.8396618
Sulawesi,Sulawesi Utara,Kota Manado,Klenteng KWAN KONG Manado,4.8,84,Religi,1.494233,124.8447273
Sulawesi,Sulawesi Utara,Kota Manado,Pantai Tatiala,4.7,40,Air,1.5387726,124.8255353
Sulawesi,Sulawesi Utara,Kota Manado,Pura Jagadhita Taas Manado,4.8,57,Religi,1.466033,124.859256
Sulawesi,Sulawesi Utara,Kota Manado,Kawasan Wisata Kuliner Jalan Roda Manado,4.5,279,Taman,1.4925817,124.8421803
Sulawesi,Sulawesi Utara,Kota Manado,Gereja Tiberias Gedung Juang 45,4.7,688,Religi,1.4902041,124.8397141
Sulawesi,Sulawesi Utara,Kota Manado,Masjid Agung Awwal Fathul Mubien مسجد,4.8,231,Religi,1.506531,124.8457652
Sulawesi,Sulawesi Utara,Kota Tomohon,Bukit Doa Mahawu,4.7,891,Religi,1.348938,124.850092
Sulawesi,Sulawesi Utara,Kota Tomohon,Air Terjun Tumimperas,4.6,251,Air,1.2952994,124.7808842
Sulawesi,Sulawesi Utara,Kota Tomohon,Air Terjun Kali,4.5,376,Air,1.380209,124.8360365
Sulawesi,Sulawesi Utara,Kota Tomohon,Taman Wisata Alam Kota Tomohon,4.5,91,Taman,1.3326614,124.8509885
Sulawesi,Sulawesi Utara,Kota Tomohon,Vihara Buddhayana,4.7,150,Religi,1.3469313,124.8380765
Sulawesi,Sulawesi Utara,Kota Tomohon,Pagoda Ekayana,4.7,129,Religi,1.3471886,124.8380066
Sulawesi,Sulawesi Utara,Kota Tomohon,Puncak Rurukan Tomohon,4.3,752,Bukit,1.3423731,124.8799707
Sulawesi,Sulawesi Utara,Kota Tomohon,Tuur Ma'asering Kumelembuai Tomohon,4.7,968,Taman,1.3534683,124.8800933
Sulawesi,Sulawesi Utara,Kota Tomohon,Puncak Melby'Ls,4.7,143,Bukit,1.355165,124.8914999
Sulawesi,Sulawesi Utara,Kota Tomohon,City Park,4.3,671,Taman,1.3257295,124.8416959
Sulawesi,Sulawesi Utara,Kota Tomohon,Tomohon Show Window,4.4,83,Taman,1.3520731,124.8226209
Sulawesi,Sulawesi Utara,Kota Tomohon,Taman Wisata Pelangi,4.5,306,Taman,1.3534723,124.8100516
Sulawesi,Sulawesi Utara,Kota Tomohon,Zanoleos,4.7,120,Air,1.3262272,124.8132602
Sulawesi,Sulawesi Utara,Kota Tomohon,Taman Wisata Mahoni,4.4,174,Taman,1.3507885,124.8082223
Sulawesi,Sulawesi Utara,Kota Tomohon,Cartens Hills Wawo,4.5,210,Bukit,1.2953215,124.8557702
Sulawesi,Sulawesi Utara,Kota Tomohon,Wale Ti Siri Puncak Rurukan Sulawesi Utara,4.5,112,Taman,1.3355005,124.881289
Sulawesi,Sulawesi Utara,Kota Tomohon,Hidden gem - taman wisata & camping,4.6,79,Bukit,1.2655355,124.8266044
Sulawesi,Sulawesi Utara,Kota Tomohon,Air Terjun Kanderawatu,4.4,23,Air,1.3777163,124.8336047
Sulawesi,Sulawesi Utara,Kota Tomohon,Hutan Kota Tomohon,4.2,84,Taman,1.334086,124.8501261
Sulawesi,Sulawesi Utara,Kota Tomohon,Air Terjun Tapahan Telu,4.6,11,Air,1.3796664,124.8363332
Sulawesi,Sulawesi Utara,Kota Tomohon,Tapahan Telu Waterfall,4.6,116,Air,1.3755584,124.8338595
Sulawesi,Sulawesi Utara,Kota Tomohon,Air terjun mawulelen pinaras,4.7,12,Air,1.2963331,124.7965718
Sulawesi,Sulawesi Utara,Kota Tomohon,Pine Forest Travel And Hot Water,4.3,530,Taman,1.2840548,124.8231333
Sulawesi,Sulawesi Utara,Kota Tomohon,Mahwatu wisata Tomohon,4.6,40,Taman,1.2764287,124.8237803
Sulawesi,Sulawesi Utara,Kota Tomohon,Indraloka,4.5,169,Air,1.3664793,124.8319965
Sulawesi,Sulawesi Utara,Kota Tomohon,Pelangi: Restaurant and Hot Spring,4.7,34,Air,1.284843,124.8236278
Sulawesi,Sulawesi Utara,Kota Tomohon,Hillsong,4.7,35,Air,1.324909,124.812838
Sulawesi,Sulawesi Utara,Kota Tomohon,Tintingon Hills Rurukan Tomohon,4.3,55,Taman,1.3419246,124.8809233
Sulawesi,Sulawesi Utara,Kota Tomohon,PUNCAK KAI SANTI,4.5,500,Bukit,1.3228633,124.8043893
Sulawesi,Sulawesi Utara,Kota Tomohon,Gunung Wawo,4.7,20,Bukit,1.294686,124.856318
Sulawesi,Sulawesi Utara,Kota Tomohon,Kai'santi Flower Garden,4.4,562,Taman,1.3227858,124.8043599
Sulawesi,Sulawesi Utara,Kota Tomohon,Mount Mahawu,4.5,185,Bukit,1.3533333,124.8625
Sulawesi,Sulawesi Utara,Kota Tomohon,Mt Lokon,4.7,184,Bukit,1.3548736,124.7954988
Sulawesi,Sulawesi Utara,Kota Tomohon,Perkebunan Wawo Tomohon,4.8,38,Taman,1.302165,124.851268
Sulawesi,Sulawesi Tengah,Banggai,Taman Sangalu,4.6,25,Taman,-0.9912092,122.795721
Sulawesi,Sulawesi Tengah,Banggai,Taman Sehati,4.5,72,Taman,-0.9547756,122.7889618
Sulawesi,Sulawesi Tengah,Banggai,Taman Keles,5,2,Taman,-0.9375589,122.7982413
Sulawesi,Sulawesi Tengah,Banggai,Taman Bandara,4.4,76,Taman,-1.0412021,122.7726182
Sulawesi,Sulawesi Tengah,Banggai,Taman Kelapa Dua Luwuk,4.1,242,Taman,-0.9626703,122.788529
Sulawesi,Sulawesi Tengah,Banggai,Taman Aktifitas,4.1,113,Taman,-0.9549014,122.7884727
Sulawesi,Sulawesi Tengah,Banggai,Taman Pinasa,4.3,14,Taman,-0.9553475,122.7892837
Sulawesi,Sulawesi Tengah,Banggai,TAMAN DONGKALAN. 79,5,1,Taman,-0.947502,122.789541
Sulawesi,Sulawesi Tengah,Banggai,Taman Sentral,2,1,Taman,-0.9496593,122.7906734
Sulawesi,Sulawesi Tengah,Banggai,Taman 12 Februari PAGIMANA,4.1,7,Taman,-0.7934428,122.6539683
Sulawesi,Sulawesi Tengah,Banggai,Mahaas Beach Park,4.4,437,Taman,-0.98942,122.79451
Sulawesi,Sulawesi Tengah,Banggai,Taman agrowisata,5,2,Taman,-1.3763129,122.4302311
Sulawesi,Sulawesi Tengah,Banggai,Taman Burung Maleo Kompi,5,2,Taman,-0.9670343,122.7874477
Sulawesi,Sulawesi Tengah,Banggai,Taman 0 Km Luwuk,3.9,25,Taman,-0.9459024,122.7978225
Sulawesi,Sulawesi Tengah,Banggai,Taman Melea,5,3,Taman,-1.1018674,122.7215157
Sulawesi,Sulawesi Tengah,Banggai,Pantai Kilo Lima,4.5,1458,Air,-0.9860956,122.7922576
Sulawesi,Sulawesi Tengah,Banggai,Pantai Kilo 5,4.5,1615,Air,-0.9831849,122.788762
Sulawesi,Sulawesi Tengah,Banggai,Pantai Minahaki,4.2,160,Air,-1.495333,122.3884191
Sulawesi,Sulawesi Tengah,Banggai,Pantai Pakowa,4.5,8,Air,-0.7847382,122.5785727
Sulawesi,Sulawesi Tengah,Banggai,Pantai Pinus Moilong,4.4,11,Air,-1.4390164,122.4202359
Sulawesi,Sulawesi Tengah,Banggai,Pantai Wisata Pandanwangi,4.4,22,Air,-1.5301092,122.3103689
Sulawesi,Sulawesi Tengah,Banggai,Pantai bangketa,4,1,Air,-0.9665683,121.9861589
Sulawesi,Sulawesi Tengah,Banggai,Pantai Wisata Tou,4.7,3,Air,-1.4657354,122.4098718
Sulawesi,Sulawesi Tengah,Banggai,Pantai cemara bunta,5,3,Air,-0.7942522,122.2016303
Sulawesi,Sulawesi Tengah,Banggai,Pantai Minahaki,4.1,177,Air,-1.4888762,122.3945068
Sulawesi,Sulawesi Tengah,Banggai,Pantai Nonong,5,2,Air,-1.3400342,122.5258924
Sulawesi,Sulawesi Tengah,Banggai,Pantai Kilongan,4.1,9,Air,-0.9307386,122.8445144
Sulawesi,Sulawesi Tengah,Banggai,Pantai Tanjung,4,4,Air,-0.9499262,122.7989802
Sulawesi,Sulawesi Tengah,Banggai,Pantai Bahuk,5,2,Air,-0.7899154,122.2506633
Sulawesi,Sulawesi Tengah,Banggai,Pantai Tanjung Toima,4.2,17,Air,-0.782543,122.341276
Sulawesi,Sulawesi Tengah,Banggai,Pantai Hek,4.6,17,Air,-0.9393688,122.1280196
Sulawesi,Sulawesi Tengah,Banggai,Pantai Bandara,5,3,Air,-1.026349,122.7817386
Sulawesi,Sulawesi Tengah,Banggai,Pantai Makakata,4.2,43,Air,-1.2941731,122.5648569
Sulawesi,Sulawesi Tengah,Banggai,Pantai saleyao,5,3,Air,-0.7619794,122.4750233
Sulawesi,Sulawesi Tengah,Banggai,Pantai SinorangBatui Selatan,4,133,Air,-1.4087891,122.4622086
Sulawesi,Sulawesi Tengah,Banggai,Gunung Tumpu,3.7,20,Bukit,-1.0658333,122.1916666
Sulawesi,Sulawesi Tengah,Banggai,Gunung Repala,4,2,Bukit,-0.9697201,122.2394074
Sulawesi,Sulawesi Tengah,Banggai,Gunung Mandala,1,1,Bukit,-0.8135068,122.8699793
Sulawesi,Sulawesi Tengah,Banggai,Pegunungan poniki,5,1,Bukit,-0.9731126,122.2609599
Sulawesi,Sulawesi Tengah,Banggai,Gunung mantoh Gonohop,5,2,Bukit,-0.899402,122.2845664
Sulawesi,Sulawesi Tengah,Banggai,Mesjid Darud Da'wah Luwuk,4.8,103,Religi,-0.9896552,122.7940199
Sulawesi,Sulawesi Tengah,Banggai,Museum Daerah Kab Banggai _Bekas Rumah Capitan,4.6,21,Taman,-0.9461931,122.7977328
Sulawesi,Sulawesi Tengah,Banggai,Masjid Al-muminun,4,1,Religi,-1.3742237,122.4581224
Sulawesi,Sulawesi Tengah,Banggai,Situs Sejarah Benteng Radjawali,5,1,Monumen,-0.8465625,123.2275625
Sulawesi,Sulawesi Tengah,Banggai,Tugu Perbatasan Kabupaten Tojo Una-Una Kabupaten Banggai,5,6,Monumen,-0.9824963,121.8531899
Sulawesi,Sulawesi Tengah,Banggai,Tugu Adipura,4.4,39,Monumen,-0.9552677,122.7889146
Sulawesi,Sulawesi Tengah,Banggai,Luwuk Sport Park,4,3,Taman,-0.9538734,122.7881037
Sulawesi,Sulawesi Tengah,Banggai,BUKIT INSPIRASI,4,17,Bukit,-0.9379236,122.8010364
Sulawesi,Sulawesi Tengah,Banggai,PERMANDIAN TELAGA BIRU,3.8,46,Air,-0.9646608,122.1533288
Sulawesi,Sulawesi Tengah,Banggai,Keles Hills,4.4,974,Bukit,-0.9389277,122.7985586
Sulawesi,Sulawesi Tengah,Banggai,Hotel Santika Luwuk,4.5,1428,Taman,-0.9906218,122.791183
Sulawesi,Sulawesi Tengah,Banggai,Estrella Hotel & Conference Center - Luwuk,4.4,1399,Taman,-0.997079,122.792966
Sulawesi,Sulawesi Tengah,Banggai,Permandian Ainun | maleo jaya,5,1,Air,-1.2939396,122.3917827
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,White Sand Beach,4.2,87,Air,-1.608150308,123.570173
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,"Pantai Wisata Pompon, Banggai Laut",5,8,Air,-1.724704278,123.538245
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,Teduang Beach,4.3,155,Air,-1.388917892,123.2605387
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,Pantai Oyama,4.6,67,Air,-1.480706583,123.5262317
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,Pantai Poganda,4.5,165,Air,-1.179979216,122.9128354
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,Pantai Monosan,4.3,48,Air,-1.550289555,123.5615654
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,Pantai Kelapa Lima,4.4,30,Air,-1.667544674,123.6081634
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,Pantai Timur Pulau Togongpotil Besar,1,1,Air,-1.490683147,123.5567727
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,Pantai Sapelang,4.5,19,Air,-1.46071594,122.7854971
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,Pantai Pasir Panjang,4,3,Air,-1.478235343,123.528975
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,Pantai Bongo,4.4,14,Air,-1.538726351,123.4825753
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,Pantai Salatiga,4.5,11,Air,-1.578093056,123.4879714
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,Pantai Pokoton,4,1,Air,-1.655038077,123.6171475
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,Taman Pantai Bone Baru,4.8,16,Taman,-1.53156275,123.4905912
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,Pantai Tebeabul Bakalan,4.4,16,Air,-1.275651791,123.308268
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,Pantai Mato,4.1,32,Air,-1.610310267,123.4860485
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,Pantai Batu Kapal,5,6,Air,-1.710923597,123.3861761
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,Pantai Desa Paisumosoni,5,4,Air,-1.519573547,123.4143558
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,Pantai Indah Salabatang,3,1,Air,-1.491103645,123.1772029
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,Pantai Pasir Panjang Desa Abason,3.8,6,Air,-1.458215632,123.5050312
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,Pantai Mandel,5,2,Air,-1.272620605,123.5301226
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,Pantai santuy kautu,4,1,Air,-1.269316004,123.3294374
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,Pantai La Dewa,5,1,Air,-1.539866451,123.4888368
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,Pantai Mandap,5,6,Air,-1.714354987,123.593996
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,Jembatan Jodoh Pantai Sinorang,4.3,13,Monumen,-1.407918827,122.463507
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,"Pantai Babalingin, Tomboniki",5,1,Air,-1.630592078,123.1711417
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,Pantai Melambai,5,4,Air,-1.704029985,123.6033946
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,pantai kabakan,5,1,Air,-1.566674757,123.5546554
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,Pantai 7.30 Kautu,5,3,Air,-1.275277686,123.3263417
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,"Mandel Beach, Banggai Islands, Central Sulawesi",4.8,4,Air,-1.273228281,123.5312756
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,Pantai Monsolonian,5,2,Air,-1.601660264,123.1007317
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,Babalingin Beach,5,2,Air,-1.629419067,123.1709322
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,Pantai Bone Moute,5,1,Air,-1.609515367,123.5775418
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,Pantai Indah Ponding-Ponding,5,2,Air,-1.256355317,123.4078151
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,Mandel Beach,4.4,41,Air,-1.273651729,123.5313198
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,Pantai bonepuso,5,3,Air,-1.689587965,123.3441734
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,Tanjung Gundul Pasir Putih,4.8,8,Air,-1.593191457,123.5968576
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,BONGGANAN BEACH,4.2,13,Air,-1.318256496,123.2822873
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,Wisata Pasir Putih Pompon,3.8,11,Air,-1.23204075,123.4024605
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,Air Terjun Kokungan,4.5,20,Air,-1.665826285,123.4802852
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,TABING BEACH,4.2,5,Air,-1.509198948,123.1840633
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,Tanjung Baas,5,1,Air,-1.183201528,122.9042204
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,Permandian Air Tawar Desa Kautu,4.4,127,Air,-1.285494007,123.324025
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,Air Terjun Tembang Luk Sagu,4.6,19,Air,-1.278365478,123.4262959
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,Pantai Bolonan,5,1,Air,-1.430429639,123.5237667
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,Pantai Dara dungkean,5,2,Air,-1.764597383,123.0972939
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,Pantai indah paisumosoni,5,1,Air,-1.525505149,123.4125084
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,Pantai Kudis,5,1,Air,-1.517899949,123.4345153
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,Pantai Bone Puse,4.7,3,Air,-1.599578656,122.8871478
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,Pantai Bone Bulusan,5,1,Air,-1.620318673,123.2583052
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,Taman Kota Banggai,4.4,348,Taman,-1.591383667,123.501214
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,TAMAN SBST,4.7,3,Taman,-1.318024896,123.1212366
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,Taman RTH dan Puja Sera Tinakin Laut,4.6,10,Taman,-1.605569643,123.4927289
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,TAMAN KOTA SALAKAN,4.7,3,Taman,-1.307441185,123.2946007
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,Tugu Seasa,3,1,Monumen,-1.286221063,123.1243335
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,Taman KEHATI KOKOLOMBOY,4.3,7,Taman,-1.286487226,122.8642535
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,Taman Wisata Rohani Paroki St. Petrus Nulion,5,6,Taman,-1.443988464,123.4376801
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,Wisata Mangrove Binuntuli,4.3,8,Taman,-1.598571143,123.2411551
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,Monumen Trikora Salakan,4.2,258,Monumen,-1.30817698,123.2967222
Sulawesi,Sulawesi Tengah,Banggai Kepulauan,Tugu Desa selekan,5,1,Monumen,-1.591884123,123.2098756
Sulawesi,Sulawesi Tengah,Banggai Laut,Masjid Al Ihlal Togong Sagu,3,2,Taman,-2.210577272,123.154563
Sulawesi,Sulawesi Tengah,Buol,Ibuyule Malino,4.8,14,Bukit,0.7061166439,120.8883503
Sulawesi,Sulawesi Tengah,Buol,Huidu Tentolomatinan,4,27,Bukit,0.9390122417,121.7767968
Sulawesi,Sulawesi Tengah,Buol,"Pantai lopon, Bukaan",5,1,Air,1.237210046,121.2743972
Sulawesi,Sulawesi Tengah,Buol,Pantai Tanjung Manis,4.4,7,Air,1.255640763,121.3146378
Sulawesi,Sulawesi Tengah,Buol,TANJUNG KANDI,5,1,Air,1.309063338,121.4584656
Sulawesi,Sulawesi Tengah,Buol,Tanjung Dako,5,1,Air,1.309543844,121.4564131
Sulawesi,Sulawesi Tengah,Buol,Tanjung Bilang,5,3,Air,1.24842966,121.4451479
Sulawesi,Sulawesi Tengah,Buol,Pelabuhan Kumaligon,4.3,3,Air,1.237789494,121.4147233
Sulawesi,Sulawesi Tengah,Buol,"Batu Tiga, Tanjung Leok",4.5,8,Air,1.215757648,121.4333681
Sulawesi,Sulawesi Tengah,Buol,gunung totogon,5,1,Bukit,1.205790414,121.4268614
Sulawesi,Sulawesi Tengah,Buol,ANJUNGAN LEOK,4,115,Taman,1.191859784,121.4189741
Sulawesi,Sulawesi Tengah,Buol,Pantai Tanjung Buol,4,1,Air,1.156395926,121.4411646
Sulawesi,Sulawesi Tengah,Buol,Jembatan Buol Kab. Buol,3.8,4,Monumen,1.153079928,121.4367589
